@relation '1year-weka.filters.unsupervised.instance.SubsetByExpression-Enot ismissing(ATT20)'

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr5 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr8 numeric
@attribute Attr9 numeric
@attribute Attr10 numeric
@attribute Attr11 numeric
@attribute Attr12 numeric
@attribute Attr13 numeric
@attribute Attr14 numeric
@attribute Attr15 numeric
@attribute Attr16 numeric
@attribute Attr17 numeric
@attribute Attr18 numeric
@attribute Attr19 numeric
@attribute Attr20 numeric
@attribute Attr21 numeric
@attribute Attr22 numeric
@attribute Attr23 numeric
@attribute Attr24 numeric
@attribute Attr25 numeric
@attribute Attr26 numeric
@attribute Attr27 numeric
@attribute Attr28 numeric
@attribute Attr29 numeric
@attribute Attr30 numeric
@attribute Attr31 numeric
@attribute Attr32 numeric
@attribute Attr33 numeric
@attribute Attr34 numeric
@attribute Attr35 numeric
@attribute Attr36 numeric
@attribute Attr37 numeric
@attribute Attr38 numeric
@attribute Attr39 numeric
@attribute Attr40 numeric
@attribute Attr41 numeric
@attribute Attr42 numeric
@attribute Attr43 numeric
@attribute Attr44 numeric
@attribute Attr45 numeric
@attribute Attr46 numeric
@attribute Attr47 numeric
@attribute Attr48 numeric
@attribute Attr49 numeric
@attribute Attr50 numeric
@attribute Attr51 numeric
@attribute Attr52 numeric
@attribute Attr53 numeric
@attribute Attr54 numeric
@attribute Attr55 numeric
@attribute Attr56 numeric
@attribute Attr57 numeric
@attribute Attr58 numeric
@attribute Attr59 numeric
@attribute Attr60 numeric
@attribute Attr61 numeric
@attribute Attr62 numeric
@attribute Attr63 numeric
@attribute Attr64 numeric
@attribute class {0,1}

@data
0.079115,0.85113,-0.07543,0.91102,-188.38,-0.21,0.067489,0.15903,0.98769,0.13536,0.067489,0.079609,0.10581,0.067489,2688,0.13579,1.1749,0.067489,0.061786,154.51,1.0414,-0.058986,0.072429,-0.22163,0.13536,0.14945,-0.53337,-0.33131,4.0481,0.76056,0.061786,279.79,1.3045,-0.069304,-0.058986,1.2367,92.004,0.13873,-0.054002,0.042548,-2.5666,-0.054002,246.02,91.509,0.17109,0.36558,152.61,-0.10707,-0.098022,0.90742,0.84776,0.76656,0.59453,0.60933,-842.62,-0.012468,0.58448,1.0125,0.024886,2.3622,3.9887,283.28,1.2885,4.7977,0
-0.10878,0.91609,0.068614,1.075,21.699,-0.4297,-0.10878,0.091601,0.95922,0.083914,-0.10753,-0.11896,-0.095735,-0.10878,-3641.2,-0.10024,1.0916,-0.10878,-0.11341,0,4.5137,-0.12731,-0.11341,?,-0.066707,-0.10024,-101.34,4.0478,2.5211,0.94853,-0.1121,304.87,1.1972,1.1951,-0.13559,0.95922,?,0.083914,-0.14135,0.010805,-0.27671,-0.13272,370.31,370.31,?,1.075,0,-0.14426,-0.15039,1.0731,0.91444,0.83525,4.9504,4.9504,22.777,-0.14135,-1.2963,1.1102,0,?,0.98567,347.96,1.049,56.588,0
0.11104,0.67652,0.32348,1.4781,61.167,0.057797,0.13712,0.47814,2.0551,0.32348,0.18096,0.20269,0.066725,0.13712,1800.8,0.20269,1.4781,0.13712,0.066725,0,0.78501,0.14048,0.054031,?,0.16883,0.16413,3.2048,?,2.5096,0.10879,0.066725,129.7,2.8141,2.8141,0.15124,2.0551,?,0.32348,0.073595,0.66955,0.16052,0.068361,97.159,97.159,?,1.4781,0,0.14048,0.068361,1.4781,0.67652,0.35535,?,?,104.59,0.073595,0.34326,0.93456,0,?,3.7567,120.16,3.0377,?,0
0.30976,0.25083,0.4801,2.9157,122.14,0,0.41762,2.9867,1.8047,0.74917,0.42797,1.6664,0.23617,0.41762,214.81,1.6992,3.9867,0.41762,0.23141,0,1.2673,0.3929,0.17164,?,0.74384,1.2692,37.981,1.7828,3.9724,-0.14744,0.23704,64.761,5.6361,5.6311,0.39224,1.8047,?,0.74917,0.21734,2.0777,0.020825,0.2177,42.475,42.475,?,2.9157,0,0.3843,0.21294,2.9131,0.25061,0.17743,2.782,2.782,4504.8,0.21734,0.41348,0.77309,0,?,8.5933,50.686,7.2013,6.7017,0
0.092156,0.67899,-0.18971,0.69824,-81.657,-0.09464,0.10989,0.47279,1.3445,0.32101,0.11436,0.1748,0.1116,0.10989,1651.6,0.22099,1.4728,0.10989,0.081735,24.312,1.0257,0.030318,0.068543,?,-0.0024849,0.19487,6.7808,-0.33813,5.1507,0.47202,0.085061,178.56,2.0441,1.8926,0.059418,1.3445,?,0.32101,0.044194,0.075531,0.32114,0.02255,106.28,81.964,1.0291,0.55579,25.436,-0.0098405,-0.0073191,0.64648,0.62866,0.4892,0.57217,0.57217,-26840,0.044194,0.28708,0.92388,0,15.013,4.4532,170.67,2.1387,2.3964,0
-0.026086,0.41391,0.16457,1.4016,-31.772,0.074466,-0.014563,1.416,0.98766,0.58609,-0.014563,-0.035537,-0.010557,-0.014563,-16976,-0.021501,2.416,-0.014563,-0.017276,47.03,0.89045,-0.019049,-0.030945,0.074466,0.58609,-0.04934,-0.22318,0.38665,5.0524,0.48919,-0.017276,175.25,2.0827,-0.046021,-0.019049,0.88007,113.74,0.59019,-0.022596,0.32284,-1.0167,-0.022596,191.41,144.38,-0.24017,1.1365,46.449,-0.024713,-0.029315,1.3877,0.40981,0.48014,1.377,1.3867,18566,-0.012492,-0.044509,1.0125,0.0069872,7.7611,2.528,177.44,2.057,1.9806,0
-0.032333,0.87468,0.10055,1.2091,-16.081,0.034427,-0.024907,0.14328,1.0204,0.12532,-0.024907,-0.051801,0.0087825,-0.024907,20695,0.017637,1.1433,-0.024907,-0.01418,36.499,0.92729,0.031199,-0.018408,0.036799,0.12532,0.0091468,0.18124,0.24021,5.3125,0.49542,-0.01418,101.95,3.58,0.035669,0.031199,1.7594,1.0302,0.51917,0.017762,0.0092766,0.40201,0.017762,119.88,83.384,-0.18408,0.84383,37.244,-0.0091351,-0.0052007,0.66468,0.48083,0.27933,0.29937,1.2402,20650,0.020002,-0.258,0.98,3.1428,10,4.3773,99.915,3.6531,4.196,0
0.048387,0.54303,0.37885,1.9877,-16.2,0.048109,0.066674,0.79024,1.0362,0.42912,0.066674,0.17383,0.044049,0.066674,1851.8,0.19711,1.8415,0.066674,0.027439,71.228,0.80805,0.082495,0.019913,0.075192,0.42912,0.16343,0.35179,1.5946,4.34,0.21091,0.027439,59.701,6.1138,0.15192,0.082495,2.4321,1.8074,0.58859,0.033949,0.10143,0.14531,0.033949,108.68,37.451,0.10204,0.75145,73.806,0.042132,0.017339,1.404,0.38356,0.16356,1.8062,2.4774,8288.5,0.034941,0.11276,0.96506,0.37161,5.1244,9.7461,57.615,6.3352,10.228,0
0.22947,0.13958,0.39624,4.3668,70.886,0.38926,0.28353,6.1468,1.324,0.85795,0.28353,2.4091,0.27706,0.28353,160.18,2.2786,7.1646,0.28353,0.24699,72.888,1.1521,0.28713,0.1999,0.48157,0.85795,1.8913,3.3117,0.81519,4.3144,-0.036875,0.24699,49.547,7.3667,2.0571,0.28713,1.2446,13.009,0.87984,0.25013,1.5718,0.014267,0.25013,104.59,31.703,1.001,2.419,96.505,0.25261,0.22006,3.6821,0.11769,0.13575,1.7651,1.8101,8173.3,0.24472,0.26746,0.75528,0.025508,5.0077,11.513,37.422,9.7537,2.3617,0
0.00073747,0.53627,0.32383,2.0769,-3.8934,0.057048,0.00073747,0.86475,1.0909,0.46373,0.018903,0.0024525,0.70401,0.00073747,254.86,1.4321,1.8647,0.00073747,0.00067602,104.3,0.52055,0,0.00067602,?,0.38939,1.4321,0,0.86247,3.7182,0.45655,0.0015145,?,0,0,0.0036056,1.0909,1.385,0.68959,0.0033052,0.13978,0.023297,0,194.89,90.599,0.0023658,1.0403,?,-0.76727,-0.70334,1.1646,0.3007,?,1.2351,1.8366,1692.3,1,0.0015903,0.018139,0.48704,3.4997,4.0288,100.61,3.6279,2.9054,0
0.068771,0.58031,0.33829,1.677,150.91,0.11256,0.059097,0.69758,1.1432,0.40481,0.059097,0.11827,0.11865,0.059097,3090.8,0.11809,1.7232,0.059097,0.10231,81.068,1.1608,0.059734,0.11906,0.10289,0.40481,0.13476,1.1823,2.088,4.8294,0.93382,0.10231,360.99,1.0111,0.10294,0.059734,0.57964,8.8027,0.48543,0.10342,0.086238,0.27583,0.10342,502.31,421.24,0.53607,1.4203,92.68,0.050301,0.087085,1.444,0.49968,0.98901,2.4985,2.9961,22838,0.12529,0.16988,0.87471,0.19916,4.5024,0.86649,315.76,1.1559,3.565,0
0.09427,0.54996,0.19855,1.5933,-17.089,0.022447,0.11947,0.75969,1.1008,0.41779,0.11947,0.35698,0.12433,0.11947,1068.2,0.34169,1.8183,0.11947,0.079041,61.551,1.0698,0.148,0.06237,0.034186,0.41779,0.29588,1.0779,0.42536,4.7261,0.35192,0.079041,88.965,4.1028,0.26911,0.148,1.5983,1.2928,0.63309,0.097918,0.070673,0.083534,0.097918,123.05,61.503,0.36986,0.83169,67.757,0.079549,0.052631,0.96956,0.33466,0.24374,0.89504,1.3563,10567,0.09159,0.22564,0.90841,0.51532,5.9301,5.9347,80.816,4.5164,3.238,0
0.04977,0.69866,0.10449,1.1545,-1.784,0.14121,0.062881,0.42752,1.0354,0.29869,0.062881,0.092966,0.049007,0.062881,3699.8,0.098653,1.4313,0.062881,0.04471,21.986,1.8863,0.064351,0.035388,0.18176,0.29869,0.079887,0.47376,0.47687,4.6962,0.39226,0.04471,181.76,2.0082,0.092105,0.064351,1.4313,31.248,0.32097,0.045755,0.25646,0.3263,0.045755,157.64,135.65,0.5875,1.0292,22.765,0.058306,0.041457,1.1177,0.67639,0.49797,1.3631,1.4648,5191.8,0.034226,0.16663,0.96577,0.074586,16.602,2.6907,175.54,2.0793,6.4185,0
0.0054052,0.86405,-0.18694,0.52026,-143.63,-0.026126,0.0054052,0.14968,1.0223,0.12933,0.0054052,0.013871,0.058665,0.0054052,6825.6,0.053475,1.1573,0.0054052,0.0068627,47.194,2.7786,0.015052,0.0068627,-0.023747,0.12933,0.053475,0.19538,-0.23447,4.7952,1.0846,0.0068627,184.61,1.9771,0.017421,0.015052,0.80033,0.21268,0.60372,0.019111,0.031138,0.50861,0.019111,88.326,41.133,0.053077,0.25892,48.247,-0.025748,-0.032691,0.23463,0.38967,0.50578,0.16222,0.75723,-11665,0.021828,0.041793,0.97817,3.668,7.7341,8.8737,180.58,2.0213,0.98789,0
-0.29863,1.0501,0.11823,1.1361,-72.12,0,-0.29863,-0.047695,1.5426,-0.050083,-0.21927,-0.34385,-0.18716,-0.29863,-1327.6,-0.27494,0.95231,-0.29863,-0.19359,100.23,0.56763,-0.22025,-0.19359,?,-0.19728,-0.27494,-2.7755,8.8886,2.8052,0.64797,-0.17664,203.57,1.793,1.4829,-0.014521,1.5426,?,-0.050083,-0.0094132,0.063442,-0.16642,-0.14278,220.43,120.2,-0.70497,0.64838,99.294,-0.23016,-0.1492,0.93964,0.86847,0.55774,-3.7654,-3.7654,75.5,-0.0094132,5.9626,1.1725,0,3.6417,3.0366,205.49,1.7762,115.98,0
0.00053407,0.93063,0.068289,1.0734,-37.897,-0.079575,0.00053407,0.07454,1.3714,0.069369,0.0005749,0.00057388,0.00048481,0.00053407,5.109e+005,0.00071442,1.0745,0.00053407,0.00038943,57.899,0.98509,-0.062307,0.00038943,?,0.063982,0.00071442,-1525.9,63.244,3.9676,0.57596,0.00041921,238.47,1.5306,1.5306,-0.053005,1.3714,?,0.069369,-0.03865,0.15197,-0.49892,-0.045433,228.22,170.32,0.002455,0.83962,55.745,-0.062438,-0.045529,1.0734,0.93063,0.65334,64.244,64.244,633.83,-0.03865,0.0076989,0.99963,0,6.304,2.143,247.69,1.4736,1270.1,0
0.10243,0.2481,0.49023,3.7807,103.27,0.37365,0.13032,2.9255,1.1462,0.7258,0.13032,0.73921,0.16748,0.13032,503.35,0.72514,4.0307,0.13032,0.12132,79.35,0.98469,0.1342,0.095358,0.4727,0.7258,0.61273,1.4321,1.4701,4.8537,0.22874,0.12132,68.666,5.3155,0.54092,0.1342,1.0801,6.0308,0.79759,0.12493,0.02558,0.044381,0.12493,224.95,145.6,0.43864,2.4561,90.954,0.084616,0.078773,2.6866,0.1763,0.18813,2.1765,2.3918,35005,0.12758,0.14113,0.078773,0.098924,4.5999,2.5068,59.906,6.0929,3.2211,0
-0.058109,1.0616,-0.15053,0.85821,-89.095,-0.15945,-0.048695,-0.05805,0.99601,-0.061627,-0.048695,-0.045868,-0.01119,-0.048695,-8549.1,-0.042695,0.94195,-0.048695,-0.012021,75.434,1.0684,-0.012985,-0.014345,-0.14074,-0.061627,-0.051563,-0.031928,-1.6932,4.588,0.26198,-0.012021,95.279,3.8309,-0.012231,-0.012985,4.0545,?,-0.061627,-0.0032056,0.017328,-3.6297,-0.0032056,80.439,5.0049,-0.069413,0.069647,75.133,-0.016354,-0.0040374,0.85821,1.0616,0.26104,-0.6932,-0.6932,-5829.3,-0.0040078,0.94291,1.004,0,4.8386,72.929,95.661,3.8156,45.563,0
0.039273,0.1164,0.36128,4.1085,70.769,0.076361,0.051,7.4197,1.0525,0.86366,0.051,0.43881,0.093603,0.051,334.66,1.0907,8.591,0.051,0.037602,32.463,1.0175,0.063027,0.028956,0.090007,0.86366,0.98992,0.48911,0.69145,4.9709,-0.079998,0.037602,32.921,11.087,0.54146,0.063027,1.3605,2022.7,0.86384,0.046469,1.9546,0.027535,0.046469,67.368,34.905,0.32557,3.0706,34.168,-0.012928,-0.0095318,4.1022,0.11622,0.090194,1.653,1.6533,33786,0.049918,0.045472,0.95008,0.00020429,11.244,10.457,31.277,11.67,2.5958,0
-0.048797,0.68781,0.10175,1.2667,-28.366,-0.15699,-0.048797,0.40376,0.97028,0.27771,-0.048797,-0.12791,0.011901,-0.048797,12777,0.028566,1.4539,-0.048797,-0.029555,50.163,0.9111,-0.032694,-0.029555,-0.15699,0.27771,0.028566,-0.19214,0.19691,4.6064,0.40904,-0.029555,81.834,4.4603,-0.047533,-0.032694,1.7109,0.8369,0.58402,-0.019802,0.041956,0.63252,-0.019802,103.3,53.135,-0.21505,0.67195,48.672,-0.10114,-0.061258,0.7026,0.3815,0.2242,0.53742,1.1302,4110.7,-0.030635,-0.17571,1.0306,1.103,7.2763,6.8693,84.341,4.3277,3.195,0
0.054505,0.40859,0.12718,1.6127,16.601,0.15846,0.068192,1.3572,1.0672,0.55452,0.068192,0.32854,0.19516,0.068192,880.61,0.41449,2.4474,0.068192,0.078582,38.633,0.91735,0.074211,0.06281,0.198,0.55452,0.38099,0.91269,0.19117,4.3369,0.46904,0.078582,93.173,3.9174,0.18163,0.074211,0.90525,1.2082,0.75556,0.085519,0.019602,0.076597,0.085519,139.09,100.45,0.59342,1.1702,41.231,-0.026953,-0.03106,0.81925,0.20756,0.25527,0.83354,1.1357,2762.4,0.063003,0.098291,0.937,0.36253,9.4479,3.6336,87.303,4.1809,1.3044,0
0.33202,0.062225,0.56897,11.286,235.31,0.60286,0.33202,15.071,0.97775,0.93777,0.33285,6.0022,0.37485,0.33202,61.969,5.89,16.071,0.33202,0.33957,19.029,1.0052,0.32084,0.33957,?,0.93633,5.89,385.94,1.5144,3.9808,-0.25133,0.33957,30.449,11.987,10.656,0.31467,0.97775,?,0.93777,0.32183,7.5038,0.0058373,0.32814,78.097,59.068,6.5134,10.364,28.06,0.28636,0.29287,10.033,0.055316,0.083423,2.496,2.496,5443.8,0.32183,0.35405,0.6679,0,19.181,6.1793,20.65,17.676,2.6024,0
0.22242,0.46247,0.10393,1.2263,-26.438,0.4116,0.27659,1.0731,1.1598,0.49626,0.27659,0.60219,0.16012,0.27659,473.24,0.77128,2.1623,0.27659,0.12417,37.357,1.0865,0.2486,0.099846,0.52541,0.49626,0.65414,1.2944,0.23797,6.2697,0.18569,0.12417,87.288,4.1816,0.53755,0.2486,2.2698,106.16,0.49942,0.1116,0.13051,0.046257,0.1116,82.467,45.11,0.97556,0.72991,43.327,0.1685,0.075641,1.2179,0.45931,0.23914,1.1362,1.1435,1.9339e+005,0.1378,0.44819,0.8622,0.0063639,9.7707,8.0913,75.259,4.8499,5.1003,0
0.11131,0.24218,0.17019,3.0518,12.413,0.1655,0.13809,3.0614,1.1452,0.74141,0.13809,1.6648,0.21591,0.13809,347.29,1.051,4.1292,0.13809,0.11714,41.269,0.88638,0.14016,0.094422,0.20322,0.74141,0.94041,1.3616,0.22787,5.181,0.13612,0.11714,29.411,12.41,0.57876,0.14016,1.2403,0.75266,0.90064,0.1189,1.0505,0.031029,0.1189,51.396,10.128,0.83511,1.4449,47.261,0.023728,0.020128,1.0452,0.082948,0.080579,0.99269,1.2059,25819,0.12679,0.15014,0.87321,0.21477,8.8445,36.04,25.682,14.212,1.5784,0
0.17768,0.19932,0.66855,4.3541,85.591,0.56474,0.22433,3.1433,1.1332,0.62654,0.22433,1.1254,0.1306,0.22433,280.01,1.3035,5.017,0.22433,0.11276,41.238,1.1718,0.20703,0.08931,0.70305,0.62654,1.0695,1.1793,5.0601,4.2201,-0.050176,0.11276,41.442,8.8074,1.0387,0.20703,2.0149,?,0.62654,0.10407,1.6756,0.02702,0.10407,97.952,56.713,0.79048,3.2264,46.734,0.17154,0.086223,4.3541,0.19932,0.11354,4.7421,4.7421,11097,0.11758,0.28359,0.88242,0,8.851,6.4359,36.57,9.981,15.058,0
-0.035775,0.41216,0.19494,1.473,-19.036,-0.0046235,-0.03647,1.3575,0.96832,0.55951,-0.03647,-0.088485,0.0057629,-0.03647,17165,0.021264,2.4263,-0.03647,-0.023981,65.829,1.0702,-0.037706,-0.023524,0.0050533,0.55951,0.02295,-0.24008,0.49616,4.546,0.27026,-0.023981,95.787,3.8105,-0.091484,-0.037706,1.5702,?,0.55951,-0.024794,0.0059937,1.7999,-0.024794,145.11,79.285,-0.13043,0.8075,63.744,-0.08294,-0.054537,1.473,0.41216,0.26243,1.4241,1.4241,6852.8,-0.032712,-0.06394,1.0327,0,5.5446,4.6036,98.92,3.6898,3.8706,0
0.23664,0.29851,0.30118,3.9904,25.929,0,0.23664,2.35,2.4429,0.70149,0.27043,2.3496,0.11589,0.23664,384.85,0.94843,3.35,0.23664,0.096868,21.743,0.88518,0.26244,0.096868,?,0.23664,0.94843,7.7667,0.50355,3.3579,0.049088,0.10315,17.015,21.452,7.2376,0.28238,2.4429,1.6455,0.85729,0.1156,1.807,0.03221,0.10743,32.856,11.114,1.6262,2.5456,24.585,0.21596,0.088406,1.3463,0.10071,0.046616,1.1729,1.4333,686.7,0.1156,0.33733,0.90345,0.2221,16.787,32.843,15.048,24.255,4.0843,0
-0.13748,0.32472,0.30857,2.9597,36.438,0,-0.14716,2.0795,0.77034,0.67528,-0.14548,-0.93458,-0.047758,-0.14716,-3221.6,-0.1133,3.0795,-0.14716,-0.19103,104.8,0.68296,-0.1489,-0.17847,?,0.49315,-0.083499,-88.756,0.57787,4.1907,0.35999,-0.19063,64.684,5.6428,2.7362,-0.11816,0.77034,?,0.67528,-0.15339,0.35593,-0.28089,-0.19329,194.26,89.46,-0.62159,1.555,90.859,-0.25927,-0.33656,1.4351,0.15746,0.17722,1.2646,1.2646,4786.4,-0.15339,-0.20359,1.1818,0,3.483,4.0801,74.606,4.8924,1.4426,0
0.19987,0.1812,0.71795,4.9952,180.68,0,0.24755,4.5188,1.1276,0.8188,0.26239,1.3775,0.23513,0.24755,249.46,1.4632,5.5188,0.24755,0.21954,90.312,0.87121,0.23595,0.17725,?,0.81623,1.2,15.892,7.0148,4.2896,-0.27673,0.22562,74.993,4.8671,4.8269,0.25296,1.1276,?,0.8188,0.22434,2.7937,0.023823,0.20925,128.06,37.747,0.71636,3.4427,116.43,0.21838,0.19366,4.9539,0.1797,0.20546,8.0002,8.0002,13987,0.22434,0.2441,0.78635,0,4.0416,9.6696,58.169,6.2748,11.017,0
0.36392,0.31117,0.51346,2.6698,48.608,0.66869,0.36392,2.1744,1.1882,0.6766,0.36392,1.1835,0.168,0.36392,297.83,1.2255,3.2137,0.36392,0.16032,40.444,1.1021,0.36039,0.16032,0.66869,0.6766,1.2255,1.8865,2.8678,4.2062,0.10416,0.16032,58.753,6.2125,1.1582,0.36039,2.2859,155.17,0.68027,0.15877,0.2637,0.027078,0.15877,118.97,78.527,1.4469,1.8518,48.057,0.34296,0.15109,2.6383,0.3075,0.16097,3.779,3.7995,8254.9,0.15841,0.53786,0.84159,0.0054239,9.0248,4.6481,49.446,7.3818,12.678,0
0.19632,0.19029,0.56338,3.9606,70.062,0.078732,0.23362,4.2551,1.9705,0.80971,0.2706,1.2277,0.15264,0.23362,230.92,1.5806,5.255,0.23362,0.11856,40.715,0.87356,0.24544,0.099633,?,0.74272,1.3846,6.6365,2.2872,2.8729,-0.04569,0.11967,40.12,9.0976,9.0976,0.23926,1.9705,?,0.80971,0.12142,1.5768,0.020291,0.12456,84.027,43.312,0.89319,2.8055,46.342,0.17828,0.090477,3.9606,0.19029,0.10992,3.2872,3.2872,420.48,0.12142,0.24246,0.88634,0,8.9648,8.4272,35.249,10.355,7.9995,0
0.0021676,0.17453,0.53203,4.0484,63.236,0.10442,0.0066621,4.3798,0.99686,0.76439,0.0066621,0.038173,0.0286,0.0066621,1266.8,0.28812,5.7298,0.0066621,0.0037892,46.856,0.91199,0.0065142,0.0012329,0.12192,0.76439,0.26237,0.036934,1.813,4.09,0.027027,0.0037892,36.118,10.106,0.037325,0.0065142,1.7829,?,0.76439,0.0037051,0.75168,0.11444,0.0037051,119.45,72.59,0.0096038,2.7552,46.709,-0.037109,-0.021106,4.0484,0.17453,0.098953,2.6049,2.6049,6546,-0.0031508,0.0028357,1.0032,0,7.7898,5.0282,36.232,10.074,5.9915,0
0.1881,0.25984,0.74881,3.9811,59.95,0.33195,0.1881,2.8486,2.1495,0.74016,0.19909,0.74886,0.16969,0.1881,260.02,1.4038,3.8486,0.1881,0.087509,61.93,1.0911,0,0.087509,?,0.52005,1.4038,0,?,2.9584,0.040501,0.20399,79.321,4.6015,4.4484,0.098516,2.1495,73.468,0.74881,0.045831,1.5678,0.049033,0,102.93,41.004,0.51576,2.5291,115.17,-0.17664,-0.082177,3.8486,0.25119,0.21732,?,?,680.39,0.46228,0.25414,0.54789,0.011683,5.8938,8.9016,42.653,8.5575,?,0
0.18428,0.20007,0.53264,4.1366,101.33,0.51037,0.18428,3.9982,1.2038,0.79993,0.18428,1.0852,0.15381,0.18428,331.84,1.0999,4.9982,0.18428,0.1288,52.538,1.151,0.19778,0.1288,0.51037,0.79993,1.0999,1.6641,1.7901,4.2239,0.02756,0.1288,52.15,6.9991,0.98857,0.19778,1.4328,16.409,0.83019,0.13824,0.95915,0.028162,0.13824,137.65,85.115,0.89484,2.9239,63.245,0.16201,0.11323,3.511,0.16981,0.14288,2.6884,2.7901,8920.4,0.16929,0.23038,0.83071,0.037826,6.9473,4.2883,43.321,8.4254,4.8084,0
0.34024,0.056436,0.68647,13.164,192.21,0,0.34024,16.719,1.3887,0.94356,0.3629,6.0287,0.27556,0.34024,53.828,6.7809,17.719,0.34024,0.245,59.993,0.97334,0,0.245,?,0.87609,6.7809,0,2.6701,4.5802,-0.11512,0.49,23.171,15.752,15.752,0.088917,1.3887,?,0.94356,0.064028,3.943,0.044317,0,136.77,76.777,1.4906,9.1191,93.717,-0.042448,-0.030566,13.164,0.056436,0.063482,3.6701,3.6701,26113,0.35985,0.36059,0.65793,0,6.084,4.754,14.833,24.607,5.4016,0
0.020845,0.81614,0.0099669,1.021,-56.347,0,0.026621,0.22528,1.6434,0.18386,0.06571,0.056175,0.037046,0.026621,4892.9,0.074598,1.2253,0.026621,0.016198,54.252,1.3053,0.06487,0.012684,?,0.038748,0.067521,1.6595,0.01931,4.6164,0.48949,0.027794,109.55,3.3317,1.9346,0.064565,1.6434,0.72588,0.51392,0.039286,0.040417,0.27443,0.039472,103.21,48.957,0.085335,0.50557,56.47,0.030608,0.018624,0.59286,0.47389,0.30014,0.35622,0.9957,412.11,0.039286,0.11337,0.98384,1.7952,6.7279,7.4556,105.25,3.468,3.1841,0
0.0054563,0.062997,0.15066,3.3916,42.495,0.013908,0.0065891,12.608,0.9936,0.79427,0.0065891,0.10459,0.16206,0.0065891,294.43,1.2397,15.874,0.0065891,0.013673,76.464,1.0677,0.0067201,0.011322,0.017084,0.79427,1.2217,0.13856,0.1916,4.1,0.048922,0.013673,47.409,7.699,0.10667,0.0067201,0.49596,?,0.79427,0.013945,0.63999,0.026475,0.013945,131.29,54.826,0.054047,1.7891,75.974,-0.064788,-0.13444,3.3916,0.062997,0.12989,1.0101,1.0101,1896.7,-0.0064416,0.0068696,1.0064,0,4.7735,6.6574,47.714,7.6498,0.61285,0
0.044911,0.36735,0.62842,2.7107,34.639,0,0.049464,1.7222,2.0756,0.63265,0.049467,0.13465,0.028177,0.049464,2292.7,0.1592,2.7222,0.049464,0.023831,69.285,1.0826,0.037588,0.021638,?,0.58847,0.14681,0.023831,148.66,3.6558,0.10444,0.023832,65.595,5.5645,5.5645,0.031462,2.0756,?,0.63265,0.015158,0.51502,0.26273,0.018109,141.84,72.554,0.11399,1.6381,70.352,0.028568,0.013764,2.7107,0.36735,0.17971,149.66,149.66,2845,0.015158,0.070989,0.97638,0,5.2681,5.0308,64.6,5.6501,491.02,0
-0.23856,0.7808,0.21539,1.2759,18.509,-0.6757,-0.23856,0.28073,1.4855,0.21919,-0.20617,-0.30553,-0.15289,-0.23856,-1254.8,-0.29088,1.2807,-0.23856,-0.16059,30.905,0.44892,-0.26871,-0.16059,?,-0.26126,-0.29088,-8.2979,56.461,2.0173,0.3889,-0.16059,162.46,2.2468,2.2468,-0.26872,1.4855,?,0.21919,-0.18089,0.26008,-0.10116,-0.18088,194.87,163.97,-1.8966,1.1148,26.171,-0.28014,-0.18858,1.2759,0.7808,0.44509,57.458,57.458,22.415,-0.18089,-1.0883,1.1541,0,11.81,2.2261,191.84,1.9026,389.41,0
0.0053665,0.65579,0.095609,1.5324,12.993,-0.0056694,0.0090516,0.52487,0.84462,0.34421,0.029647,0.050403,0.023951,0.0090516,11832,0.030847,1.5249,0.0090516,0.010717,27.766,0.749,0.024225,0.0063538,?,0.032016,0.025228,1.1762,0.13191,4.0915,0.62173,0.032594,77.379,4.717,1.2917,-0.0024796,0.84462,0.44726,0.81584,-0.0029358,0.7342,0.61745,0.028682,61.945,34.179,0.083525,1.1746,27.684,0.013048,0.015448,0.41964,0.17958,0.212,0.4749,1.1256,1180.3,-0.0029358,0.015591,0.9897,1.3702,13.146,10.679,77.606,4.7032,1.1653,0
0.036039,0.73845,0.31197,2.5891,12.667,0,0.047913,0.3542,1.2594,0.26155,0.081801,0.24406,0.094508,0.047913,2264.6,0.16118,1.3542,0.047913,0.038045,78.78,0.7384,0.067922,0.028616,?,0.20097,0.1451,2.0043,0.63446,3.1207,0.58219,0.064954,60.134,6.0698,1.6137,0.067764,1.2594,0.43619,0.80368,0.053808,0.030474,0.17705,0.053934,145.58,66.802,0.13258,1.2045,83.26,-0.0031852,-0.0025292,0.68832,0.19632,0.16475,0.53192,1.6345,411.96,0.053808,0.13779,0.96237,2.0727,4.6331,5.4639,56.898,6.415,2.5612,0
0.038765,0.32845,0.67155,3.0446,-164.06,0,0.038765,2.0446,2.6562,0.67155,0.038765,0.11802,0.55016,0.038765,82.04,4.4491,3.0446,0.038765,0.014594,33.952,1.0646,0,0.014594,?,0.42226,4.4491,?,?,2.3023,0.084112,0.032624,232.6,1.5692,1.5692,0.00014459,2.6562,?,0.67155,5.4435e-005,0.35348,0.0076964,0,121.46,87.51,0.1569,2.2923,174.97,-1.4225,-0.53556,3.0446,0.32845,0.63726,?,?,134.69,0.80596,0.057725,0.19405,0,10.751,4.171,45.135,8.0869,?,0
